country_or_region,country_code,date,variable,generation_twh,share_of_generation_pct,emissions_mtco2,continent,ember_region,eu_flag,g20_flag,g7_flag,oecd_flag,region_demand_rank,oecd_demand_rank,eu_demand_rank,global_fuel_rank,latest_year,coal_deadline,clean_deadline
Serbia,SRB,2021-09-01,Wind and solar,0.06,2.52,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2021-10-01,Bioenergy,0.02,0.74,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2021-10-01,Clean,0.67,24.64,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2021-10-01,Coal,1.93,70.96,2.09,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2021-10-01,Fossil,2.05,75.37,2.17,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2021-10-01,Gas,0.01,0.37,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2021-10-01,Hydro,0.51,18.75,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2021-10-01,Other Fossil,0.11,4.04,0.08,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2021-10-01,Wind,0.14,5.15,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2021-10-01,Wind and solar,0.14,5.15,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2021-11-01,Bioenergy,0.02,0.74,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2021-11-01,Clean,0.81,29.89,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2021-11-01,Coal,1.76,64.94,1.9,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2021-11-01,Fossil,1.9,70.11,2.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2021-11-01,Gas,0.0,0.0,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2021-11-01,Hydro,0.67,24.72,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2021-11-01,Other Fossil,0.14,5.17,0.1,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2021-11-01,Wind,0.12,4.43,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2021-11-01,Wind and solar,0.12,4.43,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2021-12-01,Bioenergy,0.02,0.65,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2021-12-01,Clean,1.17,38.23,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2021-12-01,Coal,1.81,59.15,1.96,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2021-12-01,Fossil,1.89,61.76,2.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2021-12-01,Gas,0.0,0.0,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2021-12-01,Hydro,1.04,33.99,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2021-12-01,Other Fossil,0.08,2.61,0.06,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2021-12-01,Wind,0.11,3.59,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2021-12-01,Wind and solar,0.11,3.59,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-01-01,Bioenergy,0.02,0.67,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-01-01,Clean,1.09,36.7,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-01-01,Coal,1.8,60.61,1.94,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-01-01,Fossil,1.88,63.3,1.98,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-01-01,Gas,0.06,2.02,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-01-01,Hydro,0.98,33.0,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-01-01,Other Fossil,0.02,0.67,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-01-01,Wind,0.09,3.03,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-01-01,Wind and solar,0.09,3.03,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-02-01,Bioenergy,0.02,0.77,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-02-01,Clean,0.91,35.01,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-02-01,Coal,1.61,61.92,1.74,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-02-01,Fossil,1.69,65.0,1.78,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-02-01,Gas,0.06,2.31,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-02-01,Hydro,0.77,29.62,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-02-01,Other Fossil,0.02,0.77,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-02-01,Wind,0.12,4.62,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-02-01,Wind and solar,0.12,4.62,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-03-01,Bioenergy,0.02,0.66,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-03-01,Clean,0.92,30.17,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-03-01,Coal,2.04,66.89,2.2,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-03-01,Fossil,2.13,69.84,2.25,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-03-01,Gas,0.06,1.97,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-03-01,Hydro,0.82,26.89,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-03-01,Other Fossil,0.03,0.98,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-03-01,Wind,0.08,2.62,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-03-01,Wind and solar,0.08,2.62,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-04-01,Bioenergy,0.02,0.74,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-04-01,Clean,1.04,38.38,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-04-01,Coal,1.62,59.78,1.75,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-04-01,Fossil,1.67,61.63,1.77,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-04-01,Gas,0.03,1.11,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-04-01,Hydro,0.94,34.69,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-04-01,Other Fossil,0.02,0.74,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-04-01,Wind,0.08,2.95,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-04-01,Wind and solar,0.08,2.95,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-05-01,Bioenergy,0.02,0.89,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-05-01,Clean,0.95,42.41,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-05-01,Coal,1.27,56.7,1.37,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-05-01,Fossil,1.29,57.59,1.38,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-05-01,Gas,0.0,0.0,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-05-01,Hydro,0.85,37.95,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-05-01,Other Fossil,0.02,0.89,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-05-01,Wind,0.08,3.57,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-05-01,Wind and solar,0.08,3.57,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-06-01,Bioenergy,0.02,0.87,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-06-01,Clean,0.75,32.61,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-06-01,Coal,1.49,64.78,1.61,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-06-01,Fossil,1.55,67.39,1.64,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-06-01,Gas,0.04,1.74,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-06-01,Hydro,0.67,29.13,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-06-01,Other Fossil,0.02,0.87,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-06-01,Wind,0.06,2.61,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-06-01,Wind and solar,0.06,2.61,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-07-01,Bioenergy,0.02,0.81,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-07-01,Clean,0.54,21.78,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-07-01,Coal,1.92,77.42,2.07,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-07-01,Fossil,1.94,78.23,2.08,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-07-01,Gas,0.0,0.0,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-07-01,Hydro,0.46,18.55,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-07-01,Other Fossil,0.02,0.81,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-07-01,Wind,0.06,2.42,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-07-01,Wind and solar,0.06,2.42,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-08-01,Bioenergy,0.02,0.83,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-08-01,Clean,0.45,18.67,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-08-01,Coal,1.94,80.5,2.1,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-08-01,Fossil,1.96,81.33,2.11,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-08-01,Gas,0.0,0.0,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-08-01,Hydro,0.4,16.6,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-08-01,Other Fossil,0.02,0.83,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-08-01,Wind,0.03,1.24,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-08-01,Wind and solar,0.03,1.24,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-09-01,Bioenergy,0.02,0.82,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-09-01,Clean,0.58,23.68,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-09-01,Coal,1.81,73.88,1.96,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-09-01,Fossil,1.87,76.33,1.99,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-09-01,Gas,0.04,1.63,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-09-01,Hydro,0.49,20.0,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-09-01,Other Fossil,0.02,0.82,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-09-01,Wind,0.07,2.86,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-09-01,Wind and solar,0.07,2.86,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-10-01,Bioenergy,0.02,0.73,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-10-01,Clean,0.64,23.36,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-10-01,Coal,1.94,70.8,2.1,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-10-01,Fossil,2.1,76.64,2.17,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-10-01,Gas,0.14,5.11,0.06,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-10-01,Hydro,0.54,19.71,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-10-01,Other Fossil,0.02,0.73,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-10-01,Wind,0.08,2.92,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-10-01,Wind and solar,0.08,2.92,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-11-01,Bioenergy,0.02,0.7,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-11-01,Clean,0.7,24.4,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-11-01,Coal,2.02,70.38,2.18,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-11-01,Fossil,2.17,75.61,2.25,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-11-01,Gas,0.13,4.53,0.06,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-11-01,Hydro,0.6,20.91,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-11-01,Other Fossil,0.02,0.7,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-11-01,Wind,0.08,2.79,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-11-01,Wind and solar,0.08,2.79,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-12-01,Bioenergy,0.02,0.59,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2022-12-01,Clean,1.19,35.3,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-12-01,Coal,1.99,59.05,2.15,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2022-12-01,Fossil,2.18,64.68,2.23,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2022-12-01,Gas,0.17,5.04,0.07,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2022-12-01,Hydro,1.03,30.56,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2022-12-01,Other Fossil,0.02,0.59,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2022-12-01,Wind,0.14,4.15,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2022-12-01,Wind and solar,0.14,4.15,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-01-01,Bioenergy,0.02,0.6,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2023-01-01,Clean,1.25,37.76,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-01-01,Coal,1.87,56.5,2.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2023-01-01,Fossil,2.06,62.24,2.1,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-01-01,Gas,0.17,5.14,0.07,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2023-01-01,Hydro,1.12,33.84,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2023-01-01,Other Fossil,0.02,0.6,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2023-01-01,Wind,0.11,3.32,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2023-01-01,Wind and solar,0.11,3.32,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-02-01,Bioenergy,0.02,0.61,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2023-02-01,Clean,1.09,33.34,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-02-01,Coal,2.03,62.08,2.19,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2023-02-01,Fossil,2.18,66.67,2.26,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-02-01,Gas,0.13,3.98,0.06,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2023-02-01,Hydro,0.99,30.28,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2023-02-01,Other Fossil,0.02,0.61,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2023-02-01,Wind,0.08,2.45,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2023-02-01,Wind and solar,0.08,2.45,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-03-01,Bioenergy,0.02,0.58,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2023-03-01,Clean,1.42,40.92,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-03-01,Coal,1.99,57.35,2.15,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2023-03-01,Fossil,2.05,59.08,2.18,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-03-01,Gas,0.04,1.15,0.02,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2023-03-01,Hydro,1.3,37.46,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2023-03-01,Other Fossil,0.02,0.58,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2023-03-01,Wind,0.1,2.88,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2023-03-01,Wind and solar,0.1,2.88,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-04-01,Bioenergy,0.02,0.65,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2023-04-01,Clean,1.31,42.67,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-04-01,Coal,1.74,56.68,1.88,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2023-04-01,Fossil,1.76,57.33,1.89,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-04-01,Gas,0.0,0.0,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2023-04-01,Hydro,1.22,39.74,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2023-04-01,Other Fossil,0.02,0.65,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2023-04-01,Wind,0.07,2.28,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2023-04-01,Wind and solar,0.07,2.28,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-05-01,Bioenergy,0.02,0.75,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2023-05-01,Clean,1.37,51.5,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-05-01,Coal,1.27,47.74,1.37,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
Serbia,SRB,2023-05-01,Fossil,1.29,48.49,1.38,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-05-01,Gas,0.0,0.0,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,86.0,2024,2040,2040
Serbia,SRB,2023-05-01,Hydro,1.25,46.99,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,45.0,2024,2040,2040
Serbia,SRB,2023-05-01,Other Fossil,0.02,0.75,0.01,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,162.0,2024,2040,2040
Serbia,SRB,2023-05-01,Wind,0.1,3.76,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,54.0,2024,2040,2040
Serbia,SRB,2023-05-01,Wind and solar,0.1,3.76,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-06-01,Bioenergy,0.02,0.78,0.0,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,68.0,2024,2040,2040
Serbia,SRB,2023-06-01,Clean,1.34,52.15,0.03,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,,2024,2040,2040
Serbia,SRB,2023-06-01,Coal,1.21,47.08,1.31,Europe,Europe,0.0,0.0,0.0,0.0,23.0,,,23.0,2024,2040,2040
