country_or_region,country_code,date,demand_twh,emissions_intensity_gco2_per_kwh,continent,ember_region,eu_flag,g20_flag,g7_flag,oecd_flag,world_demand_rank,region_demand_rank,oecd_demand_rank,eu_demand_rank,latest_year,coal_deadline,clean_deadline
Bosnia Herzegovina,BIH,2019-08-01,0.78,792.593,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2019-09-01,0.71,780.702,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2019-10-01,0.87,702.703,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2019-11-01,0.77,631.944,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2019-12-01,1.07,515.625,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-01-01,0.82,722.892,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-02-01,0.71,766.917,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-03-01,0.92,676.056,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-04-01,0.84,849.057,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-05-01,0.76,884.211,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-06-01,0.79,784.946,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-07-01,0.88,803.571,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-08-01,0.84,850.0,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-09-01,0.84,773.585,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-10-01,0.9,683.761,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-11-01,0.97,733.813,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2020-12-01,1.08,675.325,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-01-01,1.05,587.302,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-02-01,0.91,525.14,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-03-01,0.95,577.181,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-04-01,0.88,612.069,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-05-01,0.95,575.0,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-06-01,0.84,800.0,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-07-01,0.94,834.783,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-08-01,0.87,820.755,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-09-01,0.83,840.0,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-10-01,0.91,781.818,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-11-01,0.89,702.29,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2021-12-01,0.93,600.0,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-01-01,1.07,662.252,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-02-01,0.95,685.039,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-03-01,1.06,704.545,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-04-01,0.87,676.692,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-05-01,0.84,724.138,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-06-01,0.76,802.083,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-07-01,0.76,852.632,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-08-01,0.88,839.623,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-09-01,0.8,817.073,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-10-01,0.89,760.417,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-11-01,0.95,796.61,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2022-12-01,1.01,671.756,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-01-01,1.0,625.954,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-02-01,0.9,558.559,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-03-01,0.72,534.884,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-04-01,0.8,652.174,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-05-01,0.68,508.333,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-06-01,0.68,580.357,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-07-01,0.81,697.248,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-08-01,1.06,828.571,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-09-01,0.76,840.0,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-10-01,0.79,813.725,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-11-01,0.84,603.306,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2023-12-01,0.81,553.846,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-01-01,1.03,647.059,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-02-01,0.87,635.593,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-03-01,0.89,555.556,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-04-01,0.81,662.921,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-05-01,0.69,747.126,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-06-01,0.85,656.566,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-07-01,0.76,750.0,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-08-01,0.6,764.706,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-09-01,0.69,809.524,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-10-01,0.78,641.304,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-11-01,0.79,725.49,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2024-12-01,1.24,703.704,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-01-01,1.12,682.54,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-02-01,0.86,686.869,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-03-01,0.73,591.304,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-04-01,0.67,586.957,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-05-01,0.7,600.0,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-06-01,0.62,636.364,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-07-01,0.63,632.911,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-08-01,0.64,712.644,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-09-01,0.52,734.177,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-10-01,0.69,730.337,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-11-01,0.86,629.63,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2025-12-01,1.02,584.746,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2026-01-01,1.06,,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2026-02-01,0.83,,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2026-03-01,0.86,,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Bosnia Herzegovina,BIH,2026-04-01,0.68,,Europe,Europe,0.0,0.0,0.0,0.0,102.0,31.0,,,2024,2040,2040
Brazil,BRA,2018-01-01,54.34,128.819,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-02-01,49.44,128.641,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-03-01,55.49,127.05,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-04-01,50.87,118.537,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-05-01,49.46,120.097,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-06-01,47.7,145.073,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-07-01,49.14,156.695,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-08-01,49.74,162.847,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-09-01,48.86,162.505,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-10-01,52.09,136.495,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-11-01,50.8,105.906,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2018-12-01,53.43,102.19,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-01-01,58.52,106.118,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-02-01,52.36,135.982,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-03-01,55.17,125.793,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-04-01,52.69,122.224,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-05-01,52.3,116.061,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-06-01,49.06,116.796,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-07-01,49.85,145.637,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-08-01,50.5,156.238,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-09-01,51.05,154.163,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-10-01,54.32,155.376,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-11-01,52.55,160.609,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2019-12-01,54.08,149.408,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-01-01,56.86,155.645,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-02-01,53.76,125.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-03-01,55.11,111.595,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-04-01,47.13,111.606,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-05-01,47.6,112.815,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-06-01,47.39,119.857,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-07-01,50.17,112.617,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-08-01,51.13,112.263,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-09-01,53.06,106.295,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-10-01,55.8,150.717,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-11-01,52.2,171.648,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2020-12-01,55.55,164.356,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-01-01,56.21,158.691,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-02-01,51.42,132.828,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-03-01,58.69,120.293,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-04-01,53.95,129.935,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-05-01,54.62,139.143,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-06-01,52.23,186.291,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-07-01,53.14,195.145,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-08-01,54.32,200.295,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-09-01,54.59,192.709,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-10-01,54.57,201.759,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-11-01,55.23,184.32,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2021-12-01,57.34,148.239,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-01-01,58.82,124.787,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-02-01,54.94,103.75,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-03-01,60.8,91.118,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-04-01,55.35,79.675,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-05-01,55.71,87.596,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-06-01,53.33,102.381,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-07-01,55.46,97.367,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-08-01,55.97,98.267,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-09-01,55.03,98.673,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-10-01,57.29,94.955,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-11-01,55.27,94.265,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2022-12-01,57.78,85.151,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-01-01,59.71,82.231,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-02-01,56.79,77.478,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-03-01,63.32,77.385,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-04-01,57.06,88.679,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-05-01,58.1,86.403,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-06-01,55.28,102.569,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-07-01,56.64,96.045,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-08-01,58.62,93.313,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-09-01,59.1,89.171,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-10-01,61.95,89.104,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-11-01,62.57,101.806,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2023-12-01,64.47,96.014,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-01-01,63.48,90.737,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-02-01,62.3,83.788,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-03-01,65.81,78.408,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-04-01,61.85,76.152,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-05-01,62.13,80.476,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-06-01,58.07,88.342,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-07-01,60.47,99.223,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-08-01,61.69,107.797,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-09-01,62.34,125.281,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-10-01,64.44,136.251,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-11-01,62.55,108.074,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2024-12-01,63.66,96.921,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-01-01,66.6,79.88,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-02-01,64.96,77.74,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-03-01,68.54,74.555,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-04-01,61.7,86.386,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-05-01,61.2,88.562,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-06-01,58.8,102.211,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-07-01,60.7,119.605,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-08-01,60.34,126.782,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-09-01,60.15,114.381,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-10-01,62.88,125.0,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-11-01,62.09,132.55,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2025-12-01,65.64,102.072,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2026-01-01,66.34,,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2026-02-01,60.78,,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2026-03-01,67.3,,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Brazil,BRA,2026-04-01,62.41,,South America,Latin America and Caribbean,0.0,1.0,0.0,0.0,6.0,1.0,,,2024,2040,2040
Bulgaria,BGR,2015-01-01,4.36,586.42,Europe,Europe,1.0,0.0,0.0,0.0,66.0,25.0,,17.0,2024,2030,2035
Bulgaria,BGR,2015-02-01,4.11,532.22,Europe,Europe,1.0,0.0,0.0,0.0,66.0,25.0,,17.0,2024,2030,2035
Bulgaria,BGR,2015-03-01,4.2,469.907,Europe,Europe,1.0,0.0,0.0,0.0,66.0,25.0,,17.0,2024,2030,2035
Bulgaria,BGR,2015-04-01,2.9,557.592,Europe,Europe,1.0,0.0,0.0,0.0,66.0,25.0,,17.0,2024,2030,2035
Bulgaria,BGR,2015-05-01,2.67,492.447,Europe,Europe,1.0,0.0,0.0,0.0,66.0,25.0,,17.0,2024,2030,2035
Bulgaria,BGR,2015-06-01,2.62,449.468,Europe,Europe,1.0,0.0,0.0,0.0,66.0,25.0,,17.0,2024,2030,2035
Bulgaria,BGR,2015-07-01,2.9,506.024,Europe,Europe,1.0,0.0,0.0,0.0,66.0,25.0,,17.0,2024,2030,2035
Bulgaria,BGR,2015-08-01,2.89,576.355,Europe,Europe,1.0,0.0,0.0,0.0,66.0,25.0,,17.0,2024,2030,2035
